,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,8316556,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,"my future","Billie Eilish",8019823,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
3,"Wishing Well","Juice WRLD",7966062,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
4,cardigan,"Taylor Swift",7630081,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
5,"exile (feat. Bon Iver)","Taylor Swift",7544931,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
6,"Come & Go (with Marshmello)","Juice WRLD",7304408,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
7,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",7084532,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
8,"the 1","Taylor Swift",6784621,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
9,"Watermelon Sugar","Harry Styles",5999126,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
10,"Blueberry Faygo","Lil Mosey",5669660,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
11,"Blinding Lights","The Weeknd",5601636,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
12,"the last great american dynasty","Taylor Swift",5248065,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt
13,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",5204249,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
14,"POPSTAR (feat. Drake)","DJ Khaled",5099846,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
15,august,"Taylor Swift",5038177,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K
16,"my tears ricochet","Taylor Swift",5035592,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC
17,Conversations,"Juice WRLD",4964028,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P
18,"Savage Love (Laxed - Siren Beat)","Jawsh 685",4816586,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
19,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",4754567,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
20,"Rags2Riches (feat. ATR Son Son)","Rod Wave",4584892,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
21,"Party Girl",StaySolidRocky,4447160,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
22,"invisible string","Taylor Swift",4423873,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV
23,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",4418828,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
24,seven,"Taylor Swift",4242519,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC
25,mirrorball,"Taylor Swift",4238208,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP
26,"Roses - Imanbek Remix","SAINt JHN",4169925,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
27,"We Paid (feat. 42 Dugg)","Lil Baby",4105022,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
28,"Go Crazy","Chris Brown",3961894,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
29,"this is me trying","Taylor Swift",3960904,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1
30,Righteous,"Juice WRLD",3932106,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J
31,"The Box","Roddy Ricch",3929302,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
32,"Mood Swings (feat. Lil Tjay)","Pop Smoke",3919943,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
33,"illicit affairs","Taylor Swift",3910787,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf
34,betty,"Taylor Swift",3893854,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi
35,"GO (feat. Juice WRLD)","The Kid LAROI",3707512,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
36,"Got It On Me","Pop Smoke",3691631,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
37,"Life's A Mess (feat. Halsey)","Juice WRLD",3668601,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
38,"GREECE (feat. Drake)","DJ Khaled",3617452,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
39,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,3564929,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
40,"death bed (coffee for your head)",Powfu,3505710,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
41,"mad woman","Taylor Swift",3479073,https://open.spotify.com/track/2QDyYdZyhlP2fp79KZX8Bi
42,"THE SCOTTS","THE SCOTTS",3384203,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
43,"Lucid Dreams","Juice WRLD",3316298,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
44,"Sunday Best (Feeling Good, Like I Should)",Surfaces,3274224,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
45,Circles,"Post Malone",3265175,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
46,"Blood On My Jeans","Juice WRLD",3241438,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
47,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3218303,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
48,"Toosie Slide",Drake,3169087,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
49,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",3162101,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
50,peace,"Taylor Swift",3160146,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke
51,"WHATS POPPIN","Jack Harlow",3114595,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
52,epiphany,"Taylor Swift",3114138,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A
53,"Over Your Head",Future,3068902,https://open.spotify.com/track/0Tcw8w9pvPrZoORgxsNASW
54,Robbery,"Juice WRLD",3036205,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
55,"Move Ya Hips (feat. Nicki Minaj & MadeinTYO)","A$AP Ferg",2988732,https://open.spotify.com/track/5esKpsrB3TbGHwFaAjIGMx
56,"After Party","Don Toliver",2982811,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
57,"Adore You","Harry Styles",2955888,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
58,"The Bigger Picture","Lil Baby",2952838,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
59,"Intentions (feat. Quavo)","Justin Bieber",2927008,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
60,"Narrow Road (feat. Lil Baby)","NLE Choppa",2922517,https://open.spotify.com/track/3GZd1aDsgKL71Kt3VIp0hc
61,"All Girls Are The Same","Juice WRLD",2914534,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
62,"Rain On Me (with Ariana Grande)","Lady Gaga",2864771,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
63,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",2849909,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
64,21,"Polo G",2803034,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
65,"Life Is Good (feat. Drake)",Future,2796648,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
66,Dior,"Pop Smoke",2769017,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
67,"Flex (feat. Juice WRLD)","Polo G",2766154,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
68,hoax,"Taylor Swift",2751776,https://open.spotify.com/track/6MWoRt97mnSTXZhu3ggi9C
69,"Chicago Freestyle (feat. Giveon)",Drake,2743625,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
70,"Before You Go","Lewis Capaldi",2716115,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
71,"Someone You Loved","Lewis Capaldi",2676067,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
72,goosebumps,"Travis Scott",2588424,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
73,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",2584396,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
74,"Stay High","Juice WRLD",2568401,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
75,"Are You Bored Yet? (feat. Clairo)",Wallows,2549042,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
76,"Nobody's Love","Maroon 5",2526958,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
77,Heather,"Conan Gray",2515172,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
78,ROXANNE,"Arizona Zervas",2513105,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
79,"hot girl bummer",blackbear,2488242,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
80,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",2485229,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
81,"I Should Probably Go To Bed","Dan + Shay",2480486,https://open.spotify.com/track/5ovVcYo2MvjVydFwFyaaqy
82,"Stunnin' (feat. Harm Franklin)","Curtis Waters",2461948,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
83,"HIGHEST IN THE ROOM","Travis Scott",2460818,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
84,"Be Kind (with Halsey)",Marshmello,2445759,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
85,Falling,"Trevor Daniel",2443417,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
86,"The Climb Back","J. Cole",2426799,https://open.spotify.com/track/0FlfN5cbUUpIHCRH8X1M44
87,"everything i wanted","Billie Eilish",2426662,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
88,"Lion King On Ice","J. Cole",2420590,https://open.spotify.com/track/1ZvBVbsaNqHEP6ymXaPGlj
89,"Break My Heart","Dua Lipa",2413421,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
90,"Bad Energy","Juice WRLD",2408671,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
91,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",2406656,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
92,"Ballin' (with Roddy Ricch)",Mustard,2395414,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
93,"Electric Love",BØRNS,2379838,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
94,"Stuck with U (with Justin Bieber)","Ariana Grande",2373383,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
95,"Breaking Me",Topic,2372252,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
96,Titanic,"Juice WRLD",2363578,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
97,"Man Of The Year","Juice WRLD",2327086,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
98,"Up Up And Away","Juice WRLD",2288478,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
99,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",2286354,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
100,Supalonely,BENEE,2275354,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
101,Patek,Future,2260586,https://open.spotify.com/track/76MjtLfZoTNc3BDqUVjuRH
102,"Prospect (ft. Lil Baby)","iann dior",2259102,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt
103,"More Than My Hometown","Morgan Wallen",2246870,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa
104,"SICKO MODE","Travis Scott",2242650,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
105,"Tap In",Saweetie,2240808,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
