,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"WAP (feat. Megan Thee Stallion)","Cardi B",17268995,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2,"Smile (with The Weeknd)","Juice WRLD",9169173,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
3,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,8183876,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
4,"Wishing Well","Juice WRLD",7793528,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
5,"Come & Go (with Marshmello)","Juice WRLD",7039867,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
6,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",6670224,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
7,"Watermelon Sugar","Harry Styles",5950325,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
8,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",5884373,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
9,"Blinding Lights","The Weeknd",5783211,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
10,"Mood Swings (feat. Lil Tjay)","Pop Smoke",5673598,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
11,"Blueberry Faygo","Lil Mosey",5572333,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
12,"exile (feat. Bon Iver)","Taylor Swift",5234205,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
13,cardigan,"Taylor Swift",5205183,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
14,"Savage Love (Laxed - Siren Beat)","Jawsh 685",4900969,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
15,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",4825020,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
16,"my future","Billie Eilish",4704347,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
17,"the 1","Taylor Swift",4505051,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
18,Conversations,"Juice WRLD",4390100,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
19,"Party Girl",StaySolidRocky,4298802,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
20,"POPSTAR (feat. Drake)","DJ Khaled",4266273,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
21,"Roses - Imanbek Remix","SAINt JHN",4214678,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
22,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",4184510,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
23,"Go Crazy","Chris Brown",4026181,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
24,"We Paid (feat. 42 Dugg)","Lil Baby",3818488,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
25,"The Box","Roddy Ricch",3773448,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
26,"GREECE (feat. Drake)","DJ Khaled",3733855,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
27,Righteous,"Juice WRLD",3683991,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
28,"Rags2Riches (feat. ATR Son Son)","Rod Wave",3623215,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
29,"death bed (coffee for your head)",Powfu,3593960,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
30,"Lucid Dreams","Juice WRLD",3467296,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
31,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,3397466,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
32,"the last great american dynasty","Taylor Swift",3367769,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt
33,"my ex's best friend (with blackbear)","Machine Gun Kelly",3350244,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
34,Circles,"Post Malone",3336255,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
35,august,"Taylor Swift",3294062,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K
36,"GO (feat. Juice WRLD)","The Kid LAROI",3270682,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
37,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3257054,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
38,"Life's A Mess (feat. Halsey)","Juice WRLD",3229764,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs
39,"Rags2Riches 2 (feat. Lil Baby)","Rod Wave",3226885,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb
40,"Sunday Best (Feeling Good, Like I Should)",Surfaces,3209994,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
41,"my tears ricochet","Taylor Swift",3193902,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC
42,"Toosie Slide",Drake,3170908,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
43,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",3148273,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
44,"All Girls Are The Same","Juice WRLD",3094167,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
45,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",3093365,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
46,Robbery,"Juice WRLD",3091008,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
47,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",3084300,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
48,"WHATS POPPIN","Jack Harlow",2930061,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
49,"Adore You","Harry Styles",2927409,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
50,"Life Is Good (feat. Drake)",Future,2917265,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
51,"After Party","Don Toliver",2905311,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
52,"Mood (feat. iann dior)",24kGoldn,2883360,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
53,"invisible string","Taylor Swift",2877441,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV
54,"Intentions (feat. Quavo)","Justin Bieber",2858314,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
55,21,"Polo G",2842228,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
56,"THE SCOTTS","THE SCOTTS",2824235,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
57,"Got It On Me","Pop Smoke",2814187,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
58,"Flex (feat. Juice WRLD)","Polo G",2790876,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
59,Heather,"Conan Gray",2766976,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
60,"Chicago Freestyle (feat. Giveon)",Drake,2765193,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
61,"Blood On My Jeans","Juice WRLD",2760514,https://open.spotify.com/track/0fCwrjKfWxF3xQhZrYUw4T
62,"Before You Go","Lewis Capaldi",2755668,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
63,"Rain On Me (with Ariana Grande)","Lady Gaga",2741041,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
64,"Tap In",Saweetie,2730687,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
65,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",2727932,https://open.spotify.com/track/0VTfHLWzaUUb2Lbw84xOdX
66,"The Bigger Picture","Lil Baby",2693547,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
67,"Someone You Loved","Lewis Capaldi",2682139,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
68,"Electric Love",BØRNS,2668415,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
69,"Girls in the Hood","Megan Thee Stallion",2664084,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh
70,mirrorball,"Taylor Swift",2658812,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP
71,Dior,"Pop Smoke",2640766,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
72,seven,"Taylor Swift",2631867,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC
73,betty,"Taylor Swift",2606041,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi
74,"Breaking Me",Topic,2594330,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
75,"Prospect (ft. Lil Baby)","iann dior",2546698,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt
76,goosebumps,"Travis Scott",2531380,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
77,"Stunnin' (feat. Harm Franklin)","Curtis Waters",2514012,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
78,"BLIND (feat. Young Thug)",DaBaby,2495128,https://open.spotify.com/track/2T5NBwKRySiCR78vVk08vr
79,"Break My Heart","Dua Lipa",2493697,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
80,"Are You Bored Yet? (feat. Clairo)",Wallows,2491299,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
81,"this is me trying","Taylor Swift",2481509,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1
82,"illicit affairs","Taylor Swift",2472544,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf
83,"hot girl bummer",blackbear,2440608,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
84,ROXANNE,"Arizona Zervas",2433076,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
85,"Stuck with U (with Justin Bieber)","Ariana Grande",2428866,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
86,Daylight,Joji,2428301,https://open.spotify.com/track/6Ed1q0X8oSKSm4IIhiQbYg
87,"Narrow Road (feat. Lil Baby)","NLE Choppa",2410766,https://open.spotify.com/track/4LcK9e7Sls3xlBth2WuBp2
88,"HIGHEST IN THE ROOM","Travis Scott",2406652,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
89,"Be Kind (with Halsey)",Marshmello,2404577,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
90,"Ballin' (with Roddy Ricch)",Mustard,2377976,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
91,Falling,"Trevor Daniel",2367545,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
92,Patek,Future,2281862,https://open.spotify.com/track/76MjtLfZoTNc3BDqUVjuRH
93,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",2279653,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
94,"Stay High","Juice WRLD",2262040,https://open.spotify.com/track/21CkzgKCBCq5V4XKjiGSIj
95,"Nobody's Love","Maroon 5",2253859,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
96,"High Fashion (feat. Mustard)","Roddy Ricch",2220432,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
97,"Whiskey Glasses","Morgan Wallen",2184910,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
98,"SICKO MODE","Travis Scott",2179640,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
99,"3 Headed Goat (feat. Lil Baby & Polo G)","Lil Durk",2179325,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU
100,Woodlawn,Aminé,2175285,https://open.spotify.com/track/4FFC7McrnnwAWKbAqbckTP
101,"mad woman","Taylor Swift",2158355,https://open.spotify.com/track/2QDyYdZyhlP2fp79KZX8Bi
102,Tangerine,"Glass Animals",2146609,https://open.spotify.com/track/40rOlDoGejXXF4B0BYsjx8
103,"ily (i love you baby) (feat. Emilee)","Surf Mesa",2142996,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
104,"Jocelyn Flores",XXXTENTACION,2132072,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
105,"Chasin' You","Morgan Wallen",2116846,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
106,BOP,DaBaby,2115048,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
107,"Don't Start Now","Dua Lipa",2114244,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
108,"Bad Energy","Juice WRLD",2111407,https://open.spotify.com/track/7d94IqWX2UmSKMGUYSGFJG
109,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",2109365,https://open.spotify.com/track/5JAYDuLRkODlVt6dgoalKk
110,"Dance Monkey","Tones And I",2102394,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
111,Supalonely,BENEE,2094087,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
112,"Man Of The Year","Juice WRLD",2087345,https://open.spotify.com/track/7AvprzMsRJpybaalckaT8c
113,24,"Money Man",2087247,https://open.spotify.com/track/2FVMbLuIxo0dz3KLXgN6Jh
114,"Heartless (feat. Morgan Wallen)",Diplo,2084027,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk
115,"you broke me first","Tate McRae",2055011,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
116,Titanic,"Juice WRLD",2045881,https://open.spotify.com/track/1YM6c2sxbf2Jacl9IFgn4I
117,"More Than My Hometown","Morgan Wallen",2033390,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa
118,"Godzilla (feat. Juice WRLD)",Eminem,2031803,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
119,"One Margarita","Luke Bryan",2014784,https://open.spotify.com/track/1Y3TlYJNhIa7k4YAvFkJAB
