,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
106,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",2227201,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
107,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",2224939,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
108,"Stuck In A Dream (feat. Gunna)","Lil Mosey",2219308,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
109,"What If I Told You That I Love You","Ali Gatie",2212900,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
110,"Pop Out (feat. Lil Tjay)","Polo G",2192785,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
111,"SICKO MODE","Travis Scott",2180322,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
112,Maniac,"Conan Gray",2178108,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
113,Camelot,"NLE Choppa",2176735,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
114,"Good News","Mac Miller",2166380,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY
115,"Start Wit Me (feat. Gunna)","Roddy Ricch",2159821,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu
116,Moon,BTS,2130770,https://open.spotify.com/track/1xfXXujIlLZAx5wpu46Nyk
117,"Lil Top","YoungBoy Never Broke Again",2123538,https://open.spotify.com/track/1aMokXl3uKDvCh4BBcjFOA
118,"me & ur ghost",blackbear,2120339,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440
119,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo",2105346,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
120,"Hate Me (with Juice WRLD)","Ellie Goulding",2100683,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
121,"I Fall Apart","Post Malone",2097470,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
122,"I Do It (ft. Big Sean, Lil Baby)","Lil Wayne",2095420,https://open.spotify.com/track/1bRO28yzxgO3y3UmNR29TZ
123,SAD!,XXXTENTACION,2091917,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
124,Vete,"Bad Bunny",2091832,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
125,F.N,"Lil Tjay",2084108,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
126,"rockstar (feat. 21 Savage)","Post Malone",2078292,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
127,"One Man Band","Old Dominion",2070846,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR
128,"ocean eyes","Billie Eilish",2063954,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
129,"The London (feat. J. Cole & Travis Scott)","Young Thug",2062934,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
130,"Boy With Luv (feat. Halsey)",BTS,2045102,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
131,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",2038974,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
132,"Whiskey Glasses","Morgan Wallen",2029466,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
133,"Beautiful Crazy","Luke Combs",2029185,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
134,"Heartless (feat. Morgan Wallen)",Diplo,2022734,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
135,Falling,"Harry Styles",2003506,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
136,"I Hope","Gabby Barrett",1979856,https://open.spotify.com/track/2Hc4t9N2nt37oO4sF9BynI
137,"I Don't Care (with Justin Bieber)","Ed Sheeran",1971476,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
138,Rare,"Selena Gomez",1966457,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
139,"Broke In A Minute","Tory Lanez",1956726,https://open.spotify.com/track/2ZrAjMSmlbDIil0JaVgTHh
140,"Me and My Guitar","A Boogie Wit da Hoodie",1956501,https://open.spotify.com/track/6cZH4rX1KTt1aJ3Ql6Ynja
141,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",1951360,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
142,"Shake The Room (feat. Quavo)","Pop Smoke",1947724,https://open.spotify.com/track/7rSnKi58HPIVC0FVyh04Q1
143,Legends,"Juice WRLD",1945050,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
144,"Lights Up","Harry Styles",1939390,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
145,"Lose Control",MEDUZA,1932231,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
146,"Interlude : Shadow",BTS,1930168,https://open.spotify.com/track/2Nib4r0saYQf2pUV4RFDhl
147,"Outro : Ego",BTS,1929628,https://open.spotify.com/track/3r9FFjLrAIQjoR8pSHVPC9
148,"Better Now","Post Malone",1918254,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
149,"Fine By Time","YoungBoy Never Broke Again",1905962,https://open.spotify.com/track/0KVEBQA98JvkmB5ZydQ13k
150,"7 rings","Ariana Grande",1902474,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
151,"Beautiful People (feat. Khalid)","Ed Sheeran",1899638,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
152,"How I Move (feat. Lil Baby)","Flipp Dinero",1898626,https://open.spotify.com/track/14X1WxiHXdVRJ99cMCBzOE
153,Death,"Trippie Redd",1897563,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
154,"Give No Fxk",Migos,1894024,https://open.spotify.com/track/6ZelF5APDN5r6XnFqcnvWR
155,goosebumps,"Travis Scott",1892043,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
156,VALENTINO,24kGoldn,1887305,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
157,GATTI,JACKBOYS,1884492,https://open.spotify.com/track/40mjsnRjCpycdUw3xhS20g
158,"Enemies (feat. DaBaby)","Post Malone",1884038,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
159,"Without Me",Halsey,1873343,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
160,Speechless,"Dan + Shay",1867118,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
161,"Armed And Dangerous","Juice WRLD",1865177,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
162,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1860120,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
163,"XO Tour Llif3","Lil Uzi Vert",1845189,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
164,"The Less I Know The Better","Tame Impala",1839142,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
165,Sucker,"Jonas Brothers",1833941,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
166,Lalala,Y2K,1819322,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
167,"Eastside (with Halsey & Khalid)","benny blanco",1816153,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
168,Run,Joji,1811079,https://open.spotify.com/track/6p8eEdiZLKJH8tcjGZuNTK
169,"Dior (with Gunna) - Remix","Pop Smoke",1804297,https://open.spotify.com/track/5R9k9x85lAYbamdUoKAJvj
170,Respect,BTS,1796009,https://open.spotify.com/track/37TSJmYKLxXmx8OehFpqMN
171,"Sanguine Paradise","Lil Uzi Vert",1795943,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
172,FML,"Arizona Zervas",1785881,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf
173,Moonlight,XXXTENTACION,1782914,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
174,"Might Not Give Up (feat. Young Thug)","A Boogie Wit da Hoodie",1777781,https://open.spotify.com/track/4l2rsMfr20dj6nf6i6F3Y8
175,"No Judgement","Niall Horan",1775000,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK
176,Juicy,"Doja Cat",1760557,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
177,"BEST ON EARTH (feat. BIA) - Bonus",Russ,1758727,https://open.spotify.com/track/0xKBkLcF71uUQeTA7FSu4A
178,"Tip Toe (feat. A Boogie Wit da Hoodie)","Roddy Ricch",1758038,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ
179,"Talk (feat. Disclosure)",Khalid,1755978,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
180,Happier,Marshmello,1751178,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
181,"6 Kiss","Trippie Redd",1745041,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
182,"You Need To Calm Down","Taylor Swift",1744486,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
183,"Yes Indeed","Lil Baby",1729008,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
184,"i love you","Billie Eilish",1724060,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
185,"Roses - Imanbek Remix","SAINt JHN",1723107,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
186,"RITMO (Bad Boys For Life)","Black Eyed Peas",1721168,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
187,"Never Seen the Rain","Tones And I",1718646,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
188,"It's You","Ali Gatie",1717582,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
189,"Lean Wit Me","Juice WRLD",1715967,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
190,"Come Around Me","Justin Bieber",1713158,https://open.spotify.com/track/2o9LAypwGH4ctV0i9boo6d
191,Yikes,"Nicki Minaj",1708169,https://open.spotify.com/track/75dLEqanQTupF3dtP9exT5
192,"Old Town Road - Remix","Lil Nas X",1700008,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
193,I.F.L.Y.,Bazzi,1689620,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
194,"King Of My City","A Boogie Wit da Hoodie",1687967,https://open.spotify.com/track/3o0nkjyy6eZL5lZcEpvJec
195,Panini,"Lil Nas X",1681270,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
196,"Best Part (feat. Daniel Caesar)",H.E.R.,1678509,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
197,"Say You Won't Let Go","James Arthur",1677595,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
198,"No Role Modelz","J. Cole",1663250,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
199,"Hot (feat. Gunna)","Young Thug",1657433,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
200,"Pure Water (with Migos)",Mustard,1650059,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
