,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
187,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1549858,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
188,"10,000 Hours (with Justin Bieber)","Dan + Shay",1547176,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
189,"24 (feat. Lil Baby)","Money Man",1543445,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
190,"Onna Come Up","Lil Eazzyy",1539549,https://open.spotify.com/track/0e4A9Fak1nJ7RtBD8YpoEo
191,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",1536533,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
192,"bad guy","Billie Eilish",1535571,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
193,"forget me too (feat. Halsey)","Machine Gun Kelly",1531080,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m
194,"Rain On Me (with Ariana Grande)","Lady Gaga",1530722,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
195,"Holding On","iann dior",1529018,https://open.spotify.com/track/6CN7FuZ7o1xle9TNxApGeQ
196,"when the party's over","Billie Eilish",1524650,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
197,"Say You Won't Let Go","James Arthur",1515305,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
198,"Got It On Me","Pop Smoke",1511969,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
199,"Stuck with U (with Justin Bieber)","Ariana Grande",1510047,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
200,"No Guidance (feat. Drake)","Chris Brown",1509889,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
