,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"WAP (feat. Megan Thee Stallion)","Cardi B",18436479,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2,"Laugh Now Cry Later (feat. Lil Durk)",Drake,12108138,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
3,"Mood (feat. iann dior)",24kGoldn,8682698,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
4,Dynamite,BTS,8547583,https://open.spotify.com/track/0v1x6rN6JHRapa03JElljE
5,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,7296587,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
6,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",6627294,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
7,"Wishing Well","Juice WRLD",6580212,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
8,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",6481743,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
9,"Come & Go (with Marshmello)","Juice WRLD",6168866,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
10,"Smile (with The Weeknd)","Juice WRLD",5821869,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
11,"Watermelon Sugar","Harry Styles",5602418,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
12,"Mood Swings (feat. Lil Tjay)","Pop Smoke",5458489,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
13,Heather,"Conan Gray",5257576,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
14,"Blinding Lights","The Weeknd",5243149,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
15,Lemonade,"Internet Money",5231942,https://open.spotify.com/track/02kDW379Yfd5PzW5A6vuGt
16,"Blueberry Faygo","Lil Mosey",4667530,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
